,load_kW,pv_kW,wind_kW,ch_kW,dis_kW,grid_import_kW,soc_kWh,spill_kW,ren_potential_kW,ren_used_kW,battery_net_kW
2019-03-31 14:00:00,118.85430860484132,142.4997577259,280.15943814,0.0067857618,0.0,0.0,663.96572,303.79811,422.6591958659,118.86108586590001,-0.0067857618
2019-03-31 15:00:00,134.75141133622634,91.59839220810001,264.25519055999996,0.00017181933,0.0,0.0,663.97233,221.102,355.85358276809995,134.75158276809995,-0.00017181933
2019-03-31 16:00:00,190.86633147340723,32.6468060939,229.99988807999998,4.3505623e-06,0.0,0.0,663.9725,71.78036,262.64669417389996,190.86633417389996,-4.3505623e-06
2019-03-31 17:00:00,248.53015243634047,0.5119864799,197.57969108999998,0.0,50.438474,0.0,663.9725,0.0,198.09167756989999,198.09167756989999,50.438474
2019-03-31 18:00:00,286.31790989837816,0.0,192.07437462,0.0,94.243534,0.0,612.22372,0.0,192.07437462,192.07437462,94.243534
2019-03-31 19:00:00,308.76926270783275,0.0,174.33502154999996,0.0,134.43424,0.0,515.53189,0.0,174.33502154999996,174.33502154999996,134.43424
2019-03-31 20:00:00,311.1507113344433,0.0,149.25524652,0.0,161.89546,0.0,377.60527,0.0,149.25524652,149.25524652,161.89546
2019-03-31 21:00:00,278.1951065068182,0.0,122.95206783,0.0,108.39156,46.851478,211.50403,0.0,122.95206783,122.95206783,108.39156
2019-03-31 22:00:00,227.88340663642794,0.0,94.81378364999999,0.0,0.0,133.06962,100.29664,0.0,94.81378364999999,94.81378364999999,0.0
2019-03-31 23:00:00,162.59746591463863,0.0,64.84039398,0.0,97.757072,0.0,100.29664,0.0,64.84039398,64.84039398,97.757072
2019-04-01 00:00:00,108.68941089097635,0.0,36.702109799999995,0.0,0.0,71.987301,0.0,0.0,36.702109799999995,36.702109799999995,0.0
2019-04-01 01:00:00,81.46885683005966,0.0,15.29254575,0.0,0.0,66.176311,0.0,0.0,15.29254575,15.29254575,0.0
2019-04-01 02:00:00,70.14273199965105,0.0,3.67021098,0.0,0.0,66.472521,0.0,0.0,3.67021098,3.67021098,0.0
2019-04-01 03:00:00,64.34838498142356,0.0,3.05850915,100.43129,0.0,161.72117,0.0,0.0,3.05850915,3.05850915,-100.43129
2019-04-01 04:00:00,73.33013773120743,0.0,11.010632939999999,0.0,0.0,62.319505,97.888317,0.0,11.010632939999999,11.010632939999999,0.0
2019-04-01 05:00:00,93.13874430741832,2.5858856312,25.69147686,0.0,64.861382,0.0,97.888317,0.0,28.2773624912,28.2773624912,64.861382
2019-04-01 06:00:00,112.50631205225038,47.0909592273,34.86700431,0.0,30.548348,0.0,31.341943,0.0,81.9579635373,81.9579635373,30.548348
2019-04-01 07:00:00,110.2797466270184,106.3020776585,50.77125189,0.0,0.0,0.0,0.0,46.793585,157.0733295485,110.27974454849999,0.0
2019-04-01 08:00:00,113.30755249345785,157.6517262693,69.73400862,0.0,0.0,0.0,0.0,114.07818,227.3857348893,113.30755488930001,0.0
2019-04-01 09:00:00,111.31462414415574,196.3857448892,74.62762326,0.0,0.0,0.0,0.0,159.69875,271.0133681492,111.31461814920002,0.0
2019-04-01 10:00:00,100.40226198020893,211.25930603799998,79.5212379,0.0,0.0,0.0,0.0,190.37829,290.780543938,100.402253938,0.0
2019-04-01 11:00:00,102.90047454867135,190.6571588376,86.24995802999999,0.0,0.0,0.0,0.0,174.00665,276.9071168676,102.90046686759999,0.0
2019-04-01 12:00:00,108.67830604822745,126.64469254189999,95.42548547999999,1.7547671,0.0,0.0,0.0,111.63711,222.07017802189998,110.43306802189997,-1.7547671
2019-04-01 13:00:00,116.12531385604231,93.5354470468,105.21271475999998,0.0,0.0,0.0,1.7103354,82.62285,198.7481618068,116.1253118068,0.0
2019-04-01 14:00:00,120.4192597932382,78.15461818749999,118.05845319,75.793813,0.0,0.0,1.7103354,0.0,196.2130713775,196.2130713775,-75.793813
2019-04-01 15:00:00,135.9687796385367,65.0458767943,136.40950809,65.486607,0.0,0.0,75.585007,0.0,201.4553848843,201.4553848843,-65.486607
2019-04-01 16:00:00,191.97834388962946,29.0746976581,152.9254575,0.0,9.9781874,0.0,139.41346,0.0,182.0001551581,182.0001551581,9.9781874
2019-04-01 17:00:00,249.75013611025446,0.6205181760999999,198.80309474999999,0.0,50.326522,0.0,129.17605,0.0,199.4236129261,199.4236129261,50.326522
2019-04-01 18:00:00,288.02522448105117,0.0,258.13817226,0.0,29.887051,0.0,77.542129,0.0,258.13817226,258.13817226,29.887051
2019-04-01 19:00:00,310.4336851962107,0.0,283.82964912,0.0,26.604034,0.0,46.878662,0.0,283.82964912,283.82964912,26.604034
2019-04-01 20:00:00,312.0928117755002,0.0,293.00517657,0.0,19.087633,0.0,19.583499,0.0,293.00517657,293.00517657,19.087633
2019-04-01 21:00:00,278.36074670836376,0.0,307.07431865999996,0.0,0.0,0.0,0.0,28.713574,307.07431865999996,278.36074465999997,0.0
2019-04-01 22:00:00,228.14141304509965,0.0,327.26047905,0.0,0.0,0.0,0.0,99.119068,327.26047905,228.14141105000002,0.0
2019-04-01 23:00:00,163.00328440842662,0.0,340.10621748,0.0,0.0,0.0,0.0,177.10294,340.10621748,163.00327748,0.0
2019-04-02 00:00:00,108.90430725771901,0.0,343.16472663,0.0,0.0,0.0,0.0,234.26042,343.16472663,108.90430663000001,0.0
2019-04-02 01:00:00,81.65598666828005,0.0,354.17535956999996,0.0,0.0,0.0,0.0,272.51938,354.17535956999996,81.65597956999994,0.0
2019-04-02 02:00:00,70.3903205114357,0.0,366.40939617,0.0,0.0,0.0,0.0,296.01908,366.40939617,70.39031617,0.0
2019-04-02 03:00:00,64.66453981874295,0.0,371.91471263999995,0.0,0.0,0.0,0.0,307.25018,371.91471263999995,64.66453263999995,0.0
2019-04-02 04:00:00,73.68565391115742,0.0,373.1381163,0.0,0.0,0.0,0.0,299.45246,373.1381163,73.6856563,0.0
2019-04-02 05:00:00,93.55206019980263,2.8595742563999997,376.19662545,0.0,0.0,0.0,0.0,285.50414,379.0561997064,93.55205970639997,0.0
2019-04-02 06:00:00,109.16386714315647,47.869556178299995,366.40939617,0.0,0.0,0.0,0.0,305.11509,414.2789523483,109.16386234829997,0.0
2019-04-02 07:00:00,110.78037234142849,108.66854051259999,420.23915721000003,0.0,0.0,0.0,0.0,418.12733,528.9076977226,110.78036772260003,0.0
2019-04-02 08:00:00,113.48317469662335,162.254885819,460.61147798999997,0.0,0.0,0.0,0.0,509.38319,622.866363809,113.48317380899994,0.0
2019-04-02 09:00:00,111.21166568203705,200.58780903989998,483.85614753,0.0,0.0,0.0,0.0,573.2323,684.4439565698999,111.2116565698999,0.0
2019-04-02 10:00:00,100.18409639896207,222.3106639728,500.98379876999996,0.0,0.0,0.0,0.0,623.11037,723.2944627428,100.18409274279998,0.0
2019-04-02 11:00:00,102.57656077559533,228.0770001796,507.10081706999995,0.0,0.0,0.0,0.0,632.60126,735.1778172495999,102.57655724959989,0.0
2019-04-02 12:00:00,108.12040369570421,216.9666576273,508.32422073,0.0,0.0,0.0,0.0,617.17048,725.2908783573,108.12039835730002,0.0
2019-04-02 13:00:00,115.00401687062866,184.3811955356,505.87741341,0.0,0.0,0.0,0.0,575.2546,690.2586089455999,115.00400894559994,0.0
2019-04-02 14:00:00,118.60807136838511,138.46285050420002,493.03167498,0.0,0.0,0.0,0.0,512.88646,631.4945254842,118.60806548419998,0.0
2019-04-02 15:00:00,132.821267092947,76.326095045,457.55296884,0.0,0.0,0.0,0.0,401.0578,533.879063885,132.82126388500006,0.0
2019-04-02 16:00:00,187.48844827908852,20.4299121173,437.97851027999997,0.0,0.0,0.0,0.0,270.91998,458.40842239729994,187.48844239729993,0.0
2019-04-02 17:00:00,244.0555567496794,1.9087422223,428.19128099999995,0.0,0.0,0.0,0.0,186.04447,430.10002322229997,244.05555322229998,0.0
2019-04-02 18:00:00,281.78041452465686,0.0,422.6859645299999,0.0,0.0,0.0,0.0,140.90555,422.6859645299999,281.7804145299999,0.0
2019-04-02 19:00:00,304.6572882939777,0.0,360.90407969999995,0.0,0.0,0.0,0.0,56.246794,360.90407969999995,304.65728569999993,0.0
2019-04-02 20:00:00,307.5896213593091,0.0,340.10621748,0.0,0.0,0.0,0.0,32.516598,340.10621748,307.58961948,0.0
2019-04-02 21:00:00,274.8517898071902,0.0,337.04770833000003,0.0,0.0,0.0,0.0,62.195921,337.04770833000003,274.85178733000004,0.0
2019-04-02 22:00:00,225.38302420456313,0.0,326.03707539,0.0,0.0,0.0,0.0,100.65405,326.03707539,225.38302539,0.0
2019-04-02 23:00:00,160.91530248888455,0.0,332.15409369,0.0,0.0,0.0,0.0,171.23879,332.15409369,160.91530369000003,0.0
2019-04-03 00:00:00,107.46393493669552,0.0,348.67004309999993,0.0,0.0,0.0,0.0,241.20611,348.67004309999993,107.46393309999993,0.0
2019-04-03 01:00:00,80.810262670807,0.0,322.36686441,0.0,0.0,0.0,0.0,241.5566,322.36686441,80.81026441,0.0
2019-04-03 02:00:00,70.07242209304741,0.0,277.10092899,0.0,0.0,0.0,0.0,207.02851,277.10092899,70.07241898999999,0.0
2019-04-03 03:00:00,64.67936025782869,0.0,244.680732,0.0,0.0,0.0,0.0,180.00137,244.680732,64.679362,0.0
2019-04-03 04:00:00,73.94078341106514,0.0,199.41479658,0.0,0.0,0.0,0.0,125.47401,199.41479658,73.94078658,0.0
2019-04-03 05:00:00,93.81760759659713,2.430166241,165.15949410000002,0.0,0.0,0.0,0.0,73.772054,167.589660341,93.81760634100002,0.0
2019-04-03 06:00:00,109.20257464288616,28.586305025199998,141.91482456,0.0,0.0,0.0,0.0,61.298556,170.5011295852,109.20257358520001,0.0
2019-04-03 07:00:00,110.6233628661731,72.11459335549999,128.4573843,0.0,0.0,0.0,0.0,89.948617,200.5719776555,110.62336065550001,0.0
2019-04-03 08:00:00,113.40292637792744,131.6489474906,105.82441658999998,55.305229,0.0,0.0,0.0,68.765211,237.4733640806,168.7081530806,-55.305229
2019-04-03 09:00:00,111.06864844485986,114.5905961096,96.03718731,0.0,0.0,0.0,53.904869,99.559137,210.6277834196,111.0686464196,0.0
2019-04-03 10:00:00,99.73765246626857,145.4773012173,99.09569646,144.83535,0.0,0.0,53.904869,0.0,244.5729976773,244.5729976773,-144.83535
2019-04-03 11:00:00,101.84787465737259,103.7987704918,109.49462756999999,111.44553,0.0,0.0,195.0729,0.0,213.2933980618,213.2933980618,-111.44553
2019-04-03 12:00:00,106.99771184543536,77.0763793796,117.44675136,87.525421,0.0,0.0,303.69657,0.0,194.5231307396,194.5231307396,-87.525421
2019-04-03 13:00:00,113.85717642255553,44.488557903200004,128.4573843,59.088767,0.0,0.0,389.00579,0.0,172.9459422032,172.9459422032,-59.088767
2019-04-03 14:00:00,117.54191513427556,23.610362692899997,141.91482456,47.983273,0.0,0.0,446.5984,0.0,165.5251872529,165.5251872529,-47.983273
2019-04-03 15:00:00,132.22504954643446,10.4025271423,159.65417763,37.831656,0.0,0.0,493.36671,0.0,170.05670477229998,170.05670477229998,-37.831656
2019-04-03 16:00:00,187.12321163467934,3.7018745942999995,161.48928312,0.0,21.932053,0.0,530.24045,0.0,165.1911577143,165.1911577143,21.932053
2019-04-03 17:00:00,243.525769641892,1.2433957369,159.65417763,0.0,82.628195,0.0,507.73864,0.0,160.8975733669,160.8975733669,82.628195
2019-04-03 18:00:00,281.25285048273236,0.0,171.2765124,0.0,109.97634,0.0,422.9639,0.0,171.2765124,171.2765124,109.97634
2019-04-03 19:00:00,300.67037223228954,0.0,183.510549,0.0,117.15982,0.0,310.13055,0.0,183.510549,183.510549,117.15982
2019-04-03 20:00:00,307.6564876933013,0.0,193.90948011,0.0,113.74701,0.0,189.92711,0.0,193.90948011,193.90948011,113.74701
2019-04-03 21:00:00,275.1829394417016,0.0,206.14351671,0.0,69.039422,0.0,73.225147,0.0,206.14351671,206.14351671,69.039422
2019-04-03 22:00:00,226.21449442679784,0.0,223.88286978,0.0,2.3316233,0.0,2.3921951,0.0,223.88286978,223.88286978,2.3316233
2019-04-03 23:00:00,162.3422492356775,0.0,259.97327774999997,0.0,0.0,0.0,0.0,97.63103,259.97327774999997,162.34224774999996,0.0
2019-04-04 00:00:00,109.34844094549622,0.0,286.88815826999996,0.0,0.0,0.0,0.0,177.53972,286.88815826999996,109.34843826999997,0.0
2019-04-04 01:00:00,82.77414520776968,0.0,314.41474062,0.0,0.0,0.0,0.0,231.6406,314.41474062,82.77414061999997,0.0
2019-04-04 02:00:00,71.92863849900506,0.0,329.09558454,0.0,0.0,0.0,0.0,257.16695,329.09558454,71.92863454000002,0.0
2019-04-04 03:00:00,66.39277737424291,0.0,323.59026807,0.0,0.0,0.0,0.0,257.19749,323.59026807,66.39277806999996,0.0
2019-04-04 04:00:00,75.36781733691159,0.0,308.29772232,0.0,0.0,0.0,0.0,232.92991,308.29772232,75.36781231999998,0.0
2019-04-04 05:00:00,94.89963041843423,4.1454389179,288.11156193,0.0,0.0,0.0,0.0,197.35737,292.2570008479,94.89963084789997,0.0
2019-04-04 06:00:00,110.05039093764177,16.395364280299997,263.64348873,0.0,0.0,0.0,0.0,169.98846,280.0388530103,110.05039301029998,0.0
2019-04-04 07:00:00,110.40101269036128,53.8671120857,259.97327774999997,0.0,0.0,0.0,0.0,203.43938,313.84038983569997,110.40100983569997,0.0
2019-04-04 08:00:00,106.60744993044463,98.7213746174,273.43071801,0.0,0.0,0.0,0.0,265.54465,372.1520926274,106.60744262740002,0.0
2019-04-04 09:00:00,103.99576824931447,163.7932046434,266.70199787999996,0.0,0.0,0.0,0.0,326.49944,430.49520252339994,103.99576252339995,0.0
2019-04-04 10:00:00,92.31684066842308,194.8545042189,263.0317869,0.0,0.0,0.0,0.0,365.56945,457.8862911189,92.31684111889996,0.0
2019-04-04 11:00:00,94.14634630743316,201.8194078533,271.59561252,0.0,0.0,0.0,0.0,379.26868,473.41502037329997,94.14634037329995,0.0
2019-04-04 12:00:00,99.78974770657658,184.2750232241,296.06368571999997,0.0,0.0,0.0,0.0,380.54897,480.33870894409995,99.78973894409995,0.0
2019-04-04 13:00:00,105.97034899451803,155.6344523508,313.80303879,0.0,0.0,0.0,0.0,363.46715,469.43749114080003,105.97034114080003,0.0
2019-04-04 14:00:00,109.75416670047872,106.7196887504,316.86154794,0.0,0.0,0.0,0.0,313.82707,423.5812366904,109.75416669039998,0.0
2019-04-04 15:00:00,124.54780056287959,72.4307509053,283.82964912,0.0,0.0,0.0,0.0,231.7126,356.2604000253,124.54780002529998,0.0
2019-04-04 16:00:00,179.5070751675895,26.613859416,223.88286978,0.0,0.0,0.0,0.0,70.989656,250.496729196,179.507073196,0.0
2019-04-04 17:00:00,242.28704247148806,3.0176530312999996,252.02115395999996,0.0,0.0,0.0,0.0,12.751766,255.03880699129996,242.28704099129996,0.0
2019-04-04 18:00:00,280.86913187899285,0.0,305.850915,0.0,0.0,0.0,0.0,24.981785,305.850915,280.86913,0.0
2019-04-04 19:00:00,300.30626891557586,0.0,339.49451565000004,0.0,0.0,0.0,0.0,39.188249,339.49451565000004,300.30626665000005,0.0
2019-04-04 20:00:00,307.3218944861789,0.0,353.56365773999994,0.0,0.0,0.0,0.0,46.241765,353.56365773999994,307.32189273999995,0.0
2019-04-04 21:00:00,274.8745871296656,0.0,332.15409369,0.0,0.0,0.0,0.0,57.279509,332.15409369,274.87458469,0.0
2019-04-04 22:00:00,225.92244459775645,0.0,306.46261683,0.0,0.0,0.0,0.0,80.540174,306.46261683,225.92244283000002,0.0
2019-04-04 23:00:00,162.0000278613779,0.0,270.37220886,0.0,0.0,0.0,0.0,108.37218,270.37220886,162.00002886,0.0
2019-04-05 00:00:00,109.03738608280325,0.0,245.90413566,0.0,0.0,0.0,0.0,136.86675,245.90413566,109.03738566000001,0.0
2019-04-05 01:00:00,82.78508617897708,0.0,218.98925513999998,0.0,0.0,0.0,0.0,136.20417,218.98925513999998,82.78508513999998,0.0
2019-04-05 02:00:00,72.28432903706197,0.0,203.08500756,0.0,0.0,0.0,0.0,130.80068,203.08500756,72.28432756000001,0.0
2019-04-05 03:00:00,66.97548216747141,0.0,203.08500756,0.0,0.0,0.0,0.0,136.10953,203.08500756,66.97547756,0.0
2019-04-05 04:00:00,75.98875014507583,0.0,200.63820024,0.0,0.0,0.0,0.0,124.64945,200.63820024,75.98875024,0.0
2019-04-05 05:00:00,95.50905559154303,4.0534229146000005,193.29777828,0.0,0.0,0.0,0.0,101.84215,197.35120119459998,95.50905119459998,0.0
2019-04-05 06:00:00,110.67171605154657,41.902672272000004,198.80309474999999,0.0,0.0,0.0,0.0,130.03405,240.70576702199997,110.67171702199997,0.0
2019-04-05 07:00:00,111.02068140225049,93.4858999681,233.05839723,0.0,0.0,0.0,0.0,215.52362,326.5442971981,111.02067719810003,0.0
2019-04-05 08:00:00,107.12485761264314,150.07810138230002,244.680732,0.0,0.0,0.0,0.0,287.63398,394.75883338230005,107.12485338230005,0.0
2019-04-05 09:00:00,104.304992351885,187.476708262,264.25519055999996,0.0,0.0,0.0,0.0,347.42691,451.73189882199995,104.30498882199993,0.0
2019-04-05 10:00:00,92.48051934126666,198.6082852766,281.3828418,0.0,0.0,0.0,0.0,387.51061,479.9911270766,92.4805170766,0.0
2019-04-05 11:00:00,94.23047409400792,214.28639660809998,286.27645644,0.0,0.0,0.0,0.0,406.33238,500.5628530481,94.23047304810001,0.0
2019-04-05 12:00:00,99.79541434505057,205.0564836617,287.4998601,0.0,0.0,0.0,0.0,392.76093,492.55634376169996,99.79541376169999,0.0
2019-04-05 13:00:00,105.64220703734986,178.05096638549998,296.06368571999997,46.972602,0.0,0.0,0.0,321.49985,474.11465210549994,152.61480210549996,-46.972602
2019-04-05 14:00:00,109.102503275975,136.53287381959998,298.51049304,0.0,0.0,0.0,45.783229,325.94087,435.0433668595999,109.10249685959991,0.0
2019-04-05 15:00:00,123.66472034100528,71.56485672039999,283.82964912,231.72979,0.0,0.0,45.783229,0.0,355.3945058404,355.3945058404,-231.72979
2019-04-05 16:00:00,178.7932094884525,23.610362692899997,258.13817226,0.0,0.0,0.0,271.64549,102.95533,281.74853495289994,178.79320495289994,0.0
2019-04-05 17:00:00,242.18587117996475,2.0078363797,285.05305278000003,0.0,0.0,0.0,271.64549,44.87502,287.0608891597,242.18586915970002,0.0
2019-04-05 18:00:00,281.03525156533317,0.0,305.850915,24.815665,0.0,0.0,271.64549,0.0,305.850915,305.850915,-24.815665
2019-04-05 19:00:00,300.2358282403919,0.0,296.06368571999997,0.0,4.1721408,0.0,295.83281,0.0,296.06368571999997,296.06368571999997,4.1721408
2019-04-05 20:00:00,306.99057049355963,0.0,279.54773631,0.0,27.442833,0.0,291.55228,0.0,279.54773631,279.54773631,27.442833
2019-04-05 21:00:00,274.33786928712993,0.0,269.14880519999997,0.0,5.1890625,0.0,263.39653,0.0,269.14880519999997,269.14880519999997,5.1890625
2019-04-05 22:00:00,225.01573885239804,0.0,229.99988807999998,0.0,0.0,0.0,258.07266,4.9841506,229.99988807999998,225.01573747999998,0.0
2019-04-05 23:00:00,160.82956188982115,0.0,209.81372769,0.0,0.0,0.0,258.07266,48.984167,209.81372769,160.82956069,0.0
2019-04-06 00:00:00,107.8929866482266,0.0,176.78182886999997,0.0,0.0,0.0,258.07266,68.888843,176.78182886999997,107.89298586999998,0.0
2019-04-06 01:00:00,81.59940746259409,0.0,155.98396664999999,0.0,0.0,0.0,258.07266,74.38456,155.98396664999999,81.59940664999999,0.0
2019-04-06 02:00:00,70.98379191776472,0.0,138.85631541,0.0,0.0,0.0,258.07266,67.872524,138.85631541,70.98379141000001,0.0
2019-04-06 03:00:00,65.75135748851905,0.0,113.16483855,0.0,0.0,0.0,258.07266,47.413482,113.16483855,65.75135655,0.0
2019-04-06 04:00:00,75.1015289181628,0.0,94.20208181999999,19.100553,0.0,0.0,258.07266,0.0,94.20208181999999,94.20208181999999,-19.100553
2019-04-06 05:00:00,95.08340386309702,4.949989100600001,82.57974705000001,0.0,7.5536672,0.0,276.68958,0.0,87.52973615060002,87.52973615060002,7.5536672
2019-04-06 06:00:00,110.56792938842007,31.2830817373,70.34571045,0.0,8.9391364,0.0,268.93968,0.0,101.62879218730001,101.62879218730001,8.9391364
2019-04-06 07:00:00,111.5500762042976,62.2594434636,67.28720129999999,0.0,0.0,0.0,259.76832,17.99657,129.5466447636,111.55007476360001,0.0
2019-04-06 08:00:00,113.84034727858875,90.7324980232,74.62762326,0.0,0.0,0.0,259.76832,51.519776,165.3601212832,113.84034528319998,0.0
2019-04-06 09:00:00,111.04035884201667,155.3230135704,91.14357267,0.0,0.0,0.0,259.76832,135.42623,246.4665862404,111.0403562404,0.0
2019-04-06 10:00:00,99.35750820372022,184.8861038614,106.43611841999999,191.96472,0.0,0.0,259.76832,0.0,291.32222228139995,291.32222228139995,-191.96472
2019-04-06 11:00:00,101.24960840310413,197.2327639965,121.11696234,217.10012,0.0,0.0,446.87238,0.0,318.3497263365,318.3497263365,-217.10012
2019-04-06 12:00:00,106.23633358217074,191.3366616312,132.12759527999998,5.4970978,0.0,0.0,658.4754,211.73083,323.4642569112,111.73342691119998,-5.4970978
2019-04-06 13:00:00,113.05408298221725,174.1815754775,133.35099893999998,0.13918963,0.0,0.0,663.83331,194.3393,307.5325744175,113.19327441749996,-0.13918963
2019-04-06 14:00:00,116.73873451488387,137.19114215090002,130.29248979,0.00352436,0.0,0.0,663.96898,150.74138,267.4836319409,116.74225194090002,-0.00352436
2019-04-06 15:00:00,131.5003736646703,87.6299071427,131.51589345,8.923879e-05,0.0,0.0,663.97241,87.64534,219.1458005927,131.5004605927,-8.923879e-05
2019-04-06 16:00:00,186.75374680617762,33.1753082667,133.35099893999998,0.0,20.227438,0.0,663.9725,0.0,166.52630720669998,166.52630720669998,20.227438
2019-04-06 17:00:00,243.8083169541082,0.9980197281000001,159.0424758,0.0,83.76782,0.0,643.21959,0.0,160.0404955281,160.0404955281,83.76782
2019-04-06 18:00:00,281.75979667851715,0.0,189.01586547,0.0,92.74393,0.0,557.27562,0.0,189.01586547,189.01586547,92.74393
2019-04-06 19:00:00,300.7796947653102,0.0,200.63820024,0.0,100.14149,0.0,462.12235,0.0,200.63820024,200.63820024,100.14149
2019-04-06 20:00:00,307.473150143906,0.0,190.23926913,0.0,117.23388,0.0,359.37935,0.0,190.23926913,190.23926913,117.23388
2019-04-06 21:00:00,274.73871857487177,0.0,156.59566848,0.0,118.14305,0.0,239.09992,0.0,156.59566848,156.59566848,118.14305
2019-04-06 22:00:00,225.29658617307234,0.0,111.32973306,0.0,0.0,113.96685,117.88771,0.0,111.32973306,111.32973306,0.0
2019-04-06 23:00:00,160.8496566616402,0.0,66.67549946999999,0.0,0.0,94.174157,117.88771,0.0,66.67549946999999,66.67549946999999,0.0
2019-04-07 00:00:00,107.47060413428405,0.0,33.031898819999995,0.0,0.0,74.438705,117.88771,0.0,33.031898819999995,33.031898819999995,0.0
2019-04-07 01:00:00,80.93453641149331,0.0,15.904247579999998,0.0,0.0,65.030289,117.88771,0.0,15.904247579999998,15.904247579999998,0.0
2019-04-07 02:00:00,70.28156464226268,0.0,15.904247579999998,0.0,0.0,54.377317,117.88771,0.0,15.904247579999998,15.904247579999998,0.0
2019-04-07 03:00:00,65.15479122579268,0.0,25.07977503,0.0,0.0,40.075016,117.88771,0.0,25.07977503,25.07977503,0.0
2019-04-07 04:00:00,74.51280877024665,0.0,33.031898819999995,0.0,30.827502,10.653408,117.88771,0.0,33.031898819999995,33.031898819999995,30.827502
